"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LIFEEXP","TOT","YR","A","1980",74.6,
"AUS","LIFEEXP","TOT","YR","A","1981",74.9,
"AUS","LIFEEXP","TOT","YR","A","1982",74.7,
"AUS","LIFEEXP","TOT","YR","A","1983",75.5,
"AUS","LIFEEXP","TOT","YR","A","1984",75.8,
"AUS","LIFEEXP","TOT","YR","A","1985",75.6,
"AUS","LIFEEXP","TOT","YR","A","1986",76.1,
"AUS","LIFEEXP","TOT","YR","A","1987",76.3,
"AUS","LIFEEXP","TOT","YR","A","1988",76.3,
"AUS","LIFEEXP","TOT","YR","A","1989",76.5,
"AUS","LIFEEXP","TOT","YR","A","1990",77,
"AUS","LIFEEXP","TOT","YR","A","1991",77.4,
"AUS","LIFEEXP","TOT","YR","A","1992",77.5,
"AUS","LIFEEXP","TOT","YR","A","1993",78,
"AUS","LIFEEXP","TOT","YR","A","1994",78,
"AUS","LIFEEXP","TOT","YR","A","1995",77.9,
"AUS","LIFEEXP","TOT","YR","A","1996",78.2,
"AUS","LIFEEXP","TOT","YR","A","1997",78.5,
"AUS","LIFEEXP","TOT","YR","A","1998",78.7,
"AUS","LIFEEXP","TOT","YR","A","1999",79,
"AUS","LIFEEXP","TOT","YR","A","2000",79.3,
"AUS","LIFEEXP","TOT","YR","A","2001",79.7,
"AUS","LIFEEXP","TOT","YR","A","2002",80,
"AUS","LIFEEXP","TOT","YR","A","2003",80.3,
"AUS","LIFEEXP","TOT","YR","A","2004",80.6,
"AUS","LIFEEXP","TOT","YR","A","2005",80.9,
"AUS","LIFEEXP","TOT","YR","A","2006",81.1,
"AUS","LIFEEXP","TOT","YR","A","2007",81.4,
"AUS","LIFEEXP","TOT","YR","A","2008",81.5,
"AUS","LIFEEXP","TOT","YR","A","2009",81.6,
"AUS","LIFEEXP","TOT","YR","A","2010",81.8,
"AUS","LIFEEXP","TOT","YR","A","2011",82,
"AUS","LIFEEXP","TOT","YR","A","2012",82.1,
"AUS","LIFEEXP","TOT","YR","A","2013",82.2,
"AUS","LIFEEXP","TOT","YR","A","2014",82.4,
"AUS","LIFEEXP","TOT","YR","A","2015",82.5,
"AUS","LIFEEXP","TOT","YR","A","2016",82.5,
"AUS","LIFEEXP","TOT","YR","A","2017",82.6,
"AUS","LIFEEXP","TOT","YR","A","2018",82.8,
"AUT","LIFEEXP","TOT","YR","A","1980",72.6,
"AUT","LIFEEXP","TOT","YR","A","1981",72.9,
"AUT","LIFEEXP","TOT","YR","A","1982",73.1,
"AUT","LIFEEXP","TOT","YR","A","1983",73.1,
"AUT","LIFEEXP","TOT","YR","A","1984",73.7,
"AUT","LIFEEXP","TOT","YR","A","1985",73.9,
"AUT","LIFEEXP","TOT","YR","A","1986",74.4,
"AUT","LIFEEXP","TOT","YR","A","1987",74.9,
"AUT","LIFEEXP","TOT","YR","A","1988",75.3,
"AUT","LIFEEXP","TOT","YR","A","1989",75.4,
"AUT","LIFEEXP","TOT","YR","A","1990",75.7,
"AUT","LIFEEXP","TOT","YR","A","1991",75.7,
"AUT","LIFEEXP","TOT","YR","A","1992",75.9,
"AUT","LIFEEXP","TOT","YR","A","1993",76.2,
"AUT","LIFEEXP","TOT","YR","A","1994",76.5,
"AUT","LIFEEXP","TOT","YR","A","1995",76.8,
"AUT","LIFEEXP","TOT","YR","A","1996",77,
"AUT","LIFEEXP","TOT","YR","A","1997",77.4,
"AUT","LIFEEXP","TOT","YR","A","1998",77.8,
"AUT","LIFEEXP","TOT","YR","A","1999",78,
"AUT","LIFEEXP","TOT","YR","A","2000",78.2,
"AUT","LIFEEXP","TOT","YR","A","2001",78.7,
"AUT","LIFEEXP","TOT","YR","A","2002",78.8,
"AUT","LIFEEXP","TOT","YR","A","2003",78.7,
"AUT","LIFEEXP","TOT","YR","A","2004",79.3,
"AUT","LIFEEXP","TOT","YR","A","2005",79.4,
"AUT","LIFEEXP","TOT","YR","A","2006",80,
"AUT","LIFEEXP","TOT","YR","A","2007",80.3,
"AUT","LIFEEXP","TOT","YR","A","2008",80.5,
"AUT","LIFEEXP","TOT","YR","A","2009",80.4,
"AUT","LIFEEXP","TOT","YR","A","2010",80.7,
"AUT","LIFEEXP","TOT","YR","A","2011",81.1,
"AUT","LIFEEXP","TOT","YR","A","2012",81,
"AUT","LIFEEXP","TOT","YR","A","2013",81.2,
"AUT","LIFEEXP","TOT","YR","A","2014",81.6,
"AUT","LIFEEXP","TOT","YR","A","2015",81.3,
"AUT","LIFEEXP","TOT","YR","A","2016",81.7,
"AUT","LIFEEXP","TOT","YR","A","2017",81.7,
"AUT","LIFEEXP","TOT","YR","A","2018",81.8,
"BEL","LIFEEXP","TOT","YR","A","1980",73.3,
"BEL","LIFEEXP","TOT","YR","A","1981",73.7,
"BEL","LIFEEXP","TOT","YR","A","1982",74,
"BEL","LIFEEXP","TOT","YR","A","1983",74,
"BEL","LIFEEXP","TOT","YR","A","1984",74.5,
"BEL","LIFEEXP","TOT","YR","A","1985",74.6,
"BEL","LIFEEXP","TOT","YR","A","1986",74.8,
"BEL","LIFEEXP","TOT","YR","A","1987",75.5,
"BEL","LIFEEXP","TOT","YR","A","1988",75.7,
"BEL","LIFEEXP","TOT","YR","A","1989",75.7,
"BEL","LIFEEXP","TOT","YR","A","1990",76.1,
"BEL","LIFEEXP","TOT","YR","A","1991",76.3,
"BEL","LIFEEXP","TOT","YR","A","1992",76.5,
"BEL","LIFEEXP","TOT","YR","A","1993",76.5,
"BEL","LIFEEXP","TOT","YR","A","1994",76.8,
"BEL","LIFEEXP","TOT","YR","A","1995",77,
"BEL","LIFEEXP","TOT","YR","A","1996",77.3,
"BEL","LIFEEXP","TOT","YR","A","1997",77.5,
"BEL","LIFEEXP","TOT","YR","A","1998",77.6,
"BEL","LIFEEXP","TOT","YR","A","1999",77.7,
"BEL","LIFEEXP","TOT","YR","A","2000",77.8,
"BEL","LIFEEXP","TOT","YR","A","2001",78.1,
"BEL","LIFEEXP","TOT","YR","A","2002",78.2,
"BEL","LIFEEXP","TOT","YR","A","2003",78.2,
"BEL","LIFEEXP","TOT","YR","A","2004",79,
"BEL","LIFEEXP","TOT","YR","A","2005",79.1,
"BEL","LIFEEXP","TOT","YR","A","2006",79.5,
"BEL","LIFEEXP","TOT","YR","A","2007",79.9,
"BEL","LIFEEXP","TOT","YR","A","2008",79.8,
"BEL","LIFEEXP","TOT","YR","A","2009",80.1,
"BEL","LIFEEXP","TOT","YR","A","2010",80.3,
"BEL","LIFEEXP","TOT","YR","A","2011",80.7,"B"
"BEL","LIFEEXP","TOT","YR","A","2012",80.5,
"BEL","LIFEEXP","TOT","YR","A","2013",80.7,
"BEL","LIFEEXP","TOT","YR","A","2014",81.4,
"BEL","LIFEEXP","TOT","YR","A","2015",81.1,
"BEL","LIFEEXP","TOT","YR","A","2016",81.5,
"BEL","LIFEEXP","TOT","YR","A","2017",81.6,
"BEL","LIFEEXP","TOT","YR","A","2018",81.7,
"CAN","LIFEEXP","TOT","YR","A","1980",75.3,
"CAN","LIFEEXP","TOT","YR","A","1981",75.5,
"CAN","LIFEEXP","TOT","YR","A","1982",75.6,"B"
"CAN","LIFEEXP","TOT","YR","A","1983",75.9,
"CAN","LIFEEXP","TOT","YR","A","1984",76.2,
"CAN","LIFEEXP","TOT","YR","A","1985",76.3,
"CAN","LIFEEXP","TOT","YR","A","1986",76.5,
"CAN","LIFEEXP","TOT","YR","A","1987",76.6,
"CAN","LIFEEXP","TOT","YR","A","1988",76.8,
"CAN","LIFEEXP","TOT","YR","A","1989",77,
"CAN","LIFEEXP","TOT","YR","A","1990",77.2,
"CAN","LIFEEXP","TOT","YR","A","1991",77.5,
"CAN","LIFEEXP","TOT","YR","A","1992",77.7,
"CAN","LIFEEXP","TOT","YR","A","1993",77.8,
"CAN","LIFEEXP","TOT","YR","A","1994",77.9,
"CAN","LIFEEXP","TOT","YR","A","1995",77.9,
"CAN","LIFEEXP","TOT","YR","A","1996",78.1,
"CAN","LIFEEXP","TOT","YR","A","1997",78.3,
"CAN","LIFEEXP","TOT","YR","A","1998",78.5,
"CAN","LIFEEXP","TOT","YR","A","1999",78.7,
"CAN","LIFEEXP","TOT","YR","A","2000",79,
"CAN","LIFEEXP","TOT","YR","A","2001",79.2,
"CAN","LIFEEXP","TOT","YR","A","2002",79.4,
"CAN","LIFEEXP","TOT","YR","A","2003",79.6,
"CAN","LIFEEXP","TOT","YR","A","2004",79.8,
"CAN","LIFEEXP","TOT","YR","A","2005",80,
"CAN","LIFEEXP","TOT","YR","A","2006",80.3,
"CAN","LIFEEXP","TOT","YR","A","2007",80.4,
"CAN","LIFEEXP","TOT","YR","A","2008",80.6,
"CAN","LIFEEXP","TOT","YR","A","2009",80.8,
"CAN","LIFEEXP","TOT","YR","A","2010",81.1,
"CAN","LIFEEXP","TOT","YR","A","2011",81.3,
"CAN","LIFEEXP","TOT","YR","A","2012",81.5,
"CAN","LIFEEXP","TOT","YR","A","2013",81.7,
"CAN","LIFEEXP","TOT","YR","A","2014",81.8,
"CAN","LIFEEXP","TOT","YR","A","2015",81.9,
"CAN","LIFEEXP","TOT","YR","A","2016",82,
"CAN","LIFEEXP","TOT","YR","A","2017",82,
"CAN","LIFEEXP","TOT","YR","A","2018",82,
"CZE","LIFEEXP","TOT","YR","A","1980",70.5,
"CZE","LIFEEXP","TOT","YR","A","1981",70.8,
"CZE","LIFEEXP","TOT","YR","A","1982",70.9,
"CZE","LIFEEXP","TOT","YR","A","1983",70.8,
"CZE","LIFEEXP","TOT","YR","A","1984",71,
"CZE","LIFEEXP","TOT","YR","A","1985",71.2,
"CZE","LIFEEXP","TOT","YR","A","1986",71.1,
"CZE","LIFEEXP","TOT","YR","A","1987",71.6,
"CZE","LIFEEXP","TOT","YR","A","1988",71.8,
"CZE","LIFEEXP","TOT","YR","A","1989",71.9,
"CZE","LIFEEXP","TOT","YR","A","1990",71.6,
"CZE","LIFEEXP","TOT","YR","A","1991",72,
"CZE","LIFEEXP","TOT","YR","A","1992",72.5,
"CZE","LIFEEXP","TOT","YR","A","1993",72.9,
"CZE","LIFEEXP","TOT","YR","A","1994",73.2,
"CZE","LIFEEXP","TOT","YR","A","1995",73.3,
"CZE","LIFEEXP","TOT","YR","A","1996",74,
"CZE","LIFEEXP","TOT","YR","A","1997",74.1,
"CZE","LIFEEXP","TOT","YR","A","1998",74.7,
"CZE","LIFEEXP","TOT","YR","A","1999",74.9,
"CZE","LIFEEXP","TOT","YR","A","2000",75.1,
"CZE","LIFEEXP","TOT","YR","A","2001",75.3,
"CZE","LIFEEXP","TOT","YR","A","2002",75.4,
"CZE","LIFEEXP","TOT","YR","A","2003",75.3,
"CZE","LIFEEXP","TOT","YR","A","2004",75.8,
"CZE","LIFEEXP","TOT","YR","A","2005",76.1,
"CZE","LIFEEXP","TOT","YR","A","2006",76.7,
"CZE","LIFEEXP","TOT","YR","A","2007",77,
"CZE","LIFEEXP","TOT","YR","A","2008",77.3,
"CZE","LIFEEXP","TOT","YR","A","2009",77.4,
"CZE","LIFEEXP","TOT","YR","A","2010",77.7,
"CZE","LIFEEXP","TOT","YR","A","2011",78,
"CZE","LIFEEXP","TOT","YR","A","2012",78.2,
"CZE","LIFEEXP","TOT","YR","A","2013",78.3,
"CZE","LIFEEXP","TOT","YR","A","2014",78.9,
"CZE","LIFEEXP","TOT","YR","A","2015",78.7,
"CZE","LIFEEXP","TOT","YR","A","2016",79.1,
"CZE","LIFEEXP","TOT","YR","A","2017",79.1,
"CZE","LIFEEXP","TOT","YR","A","2018",79.1,
"DNK","LIFEEXP","TOT","YR","A","1980",74.3,
"DNK","LIFEEXP","TOT","YR","A","1981",74.4,
"DNK","LIFEEXP","TOT","YR","A","1982",74.7,
"DNK","LIFEEXP","TOT","YR","A","1983",74.6,
"DNK","LIFEEXP","TOT","YR","A","1984",74.8,
"DNK","LIFEEXP","TOT","YR","A","1985",74.6,
"DNK","LIFEEXP","TOT","YR","A","1986",74.8,
"DNK","LIFEEXP","TOT","YR","A","1987",74.9,
"DNK","LIFEEXP","TOT","YR","A","1988",75,
"DNK","LIFEEXP","TOT","YR","A","1989",75,
"DNK","LIFEEXP","TOT","YR","A","1990",74.9,
"DNK","LIFEEXP","TOT","YR","A","1991",75.3,
"DNK","LIFEEXP","TOT","YR","A","1992",75.3,
"DNK","LIFEEXP","TOT","YR","A","1993",75.2,
"DNK","LIFEEXP","TOT","YR","A","1994",75.5,
"DNK","LIFEEXP","TOT","YR","A","1995",75.3,
"DNK","LIFEEXP","TOT","YR","A","1996",75.7,
"DNK","LIFEEXP","TOT","YR","A","1997",76.1,
"DNK","LIFEEXP","TOT","YR","A","1998",76.5,
"DNK","LIFEEXP","TOT","YR","A","1999",76.6,
"DNK","LIFEEXP","TOT","YR","A","2000",76.9,
"DNK","LIFEEXP","TOT","YR","A","2001",77,
"DNK","LIFEEXP","TOT","YR","A","2002",77.1,
"DNK","LIFEEXP","TOT","YR","A","2003",77.4,
"DNK","LIFEEXP","TOT","YR","A","2004",77.8,
"DNK","LIFEEXP","TOT","YR","A","2005",78.3,
"DNK","LIFEEXP","TOT","YR","A","2006",78.4,
"DNK","LIFEEXP","TOT","YR","A","2007",78.4,
"DNK","LIFEEXP","TOT","YR","A","2008",78.8,
"DNK","LIFEEXP","TOT","YR","A","2009",79,
"DNK","LIFEEXP","TOT","YR","A","2010",79.3,
"DNK","LIFEEXP","TOT","YR","A","2011",79.9,
"DNK","LIFEEXP","TOT","YR","A","2012",80.1,
"DNK","LIFEEXP","TOT","YR","A","2013",80.4,
"DNK","LIFEEXP","TOT","YR","A","2014",80.8,
"DNK","LIFEEXP","TOT","YR","A","2015",80.8,
"DNK","LIFEEXP","TOT","YR","A","2016",80.9,
"DNK","LIFEEXP","TOT","YR","A","2017",81.2,
"DNK","LIFEEXP","TOT","YR","A","2018",81,
"FIN","LIFEEXP","TOT","YR","A","1980",73.6,
"FIN","LIFEEXP","TOT","YR","A","1981",73.9,
"FIN","LIFEEXP","TOT","YR","A","1982",74.6,
"FIN","LIFEEXP","TOT","YR","A","1983",74.4,
"FIN","LIFEEXP","TOT","YR","A","1984",74.8,
"FIN","LIFEEXP","TOT","YR","A","1985",74.5,
"FIN","LIFEEXP","TOT","YR","A","1986",74.8,
"FIN","LIFEEXP","TOT","YR","A","1987",74.8,
"FIN","LIFEEXP","TOT","YR","A","1988",74.8,
"FIN","LIFEEXP","TOT","YR","A","1989",75,
"FIN","LIFEEXP","TOT","YR","A","1990",75,
"FIN","LIFEEXP","TOT","YR","A","1991",75.5,
"FIN","LIFEEXP","TOT","YR","A","1992",75.7,
"FIN","LIFEEXP","TOT","YR","A","1993",75.8,
"FIN","LIFEEXP","TOT","YR","A","1994",76.6,
"FIN","LIFEEXP","TOT","YR","A","1995",76.6,
"FIN","LIFEEXP","TOT","YR","A","1996",76.9,
"FIN","LIFEEXP","TOT","YR","A","1997",77.1,
"FIN","LIFEEXP","TOT","YR","A","1998",77.3,
"FIN","LIFEEXP","TOT","YR","A","1999",77.5,
"FIN","LIFEEXP","TOT","YR","A","2000",77.7,
"FIN","LIFEEXP","TOT","YR","A","2001",78.2,
"FIN","LIFEEXP","TOT","YR","A","2002",78.3,
"FIN","LIFEEXP","TOT","YR","A","2003",78.5,
"FIN","LIFEEXP","TOT","YR","A","2004",79,
"FIN","LIFEEXP","TOT","YR","A","2005",79.1,
"FIN","LIFEEXP","TOT","YR","A","2006",79.5,
"FIN","LIFEEXP","TOT","YR","A","2007",79.6,
"FIN","LIFEEXP","TOT","YR","A","2008",79.9,
"FIN","LIFEEXP","TOT","YR","A","2009",80.1,
"FIN","LIFEEXP","TOT","YR","A","2010",80.2,
"FIN","LIFEEXP","TOT","YR","A","2011",80.6,
"FIN","LIFEEXP","TOT","YR","A","2012",80.7,
"FIN","LIFEEXP","TOT","YR","A","2013",81.1,
"FIN","LIFEEXP","TOT","YR","A","2014",81.3,
"FIN","LIFEEXP","TOT","YR","A","2015",81.6,
"FIN","LIFEEXP","TOT","YR","A","2016",81.5,
"FIN","LIFEEXP","TOT","YR","A","2017",81.7,
"FIN","LIFEEXP","TOT","YR","A","2018",81.8,
"FRA","LIFEEXP","TOT","YR","A","1980",74.3,
"FRA","LIFEEXP","TOT","YR","A","1981",74.5,
"FRA","LIFEEXP","TOT","YR","A","1982",74.8,
"FRA","LIFEEXP","TOT","YR","A","1983",74.8,
"FRA","LIFEEXP","TOT","YR","A","1984",75.3,
"FRA","LIFEEXP","TOT","YR","A","1985",75.4,
"FRA","LIFEEXP","TOT","YR","A","1986",75.7,
"FRA","LIFEEXP","TOT","YR","A","1987",76.3,
"FRA","LIFEEXP","TOT","YR","A","1988",76.6,
"FRA","LIFEEXP","TOT","YR","A","1989",76.7,
"FRA","LIFEEXP","TOT","YR","A","1990",77,
"FRA","LIFEEXP","TOT","YR","A","1991",77.2,
"FRA","LIFEEXP","TOT","YR","A","1992",77.5,
"FRA","LIFEEXP","TOT","YR","A","1993",77.6,
"FRA","LIFEEXP","TOT","YR","A","1994",78,
"FRA","LIFEEXP","TOT","YR","A","1995",78.1,
"FRA","LIFEEXP","TOT","YR","A","1996",78.3,
"FRA","LIFEEXP","TOT","YR","A","1997",78.6,
"FRA","LIFEEXP","TOT","YR","A","1998",78.8,
"FRA","LIFEEXP","TOT","YR","A","1999",78.9,
"FRA","LIFEEXP","TOT","YR","A","2000",79.2,
"FRA","LIFEEXP","TOT","YR","A","2001",79.3,
"FRA","LIFEEXP","TOT","YR","A","2002",79.4,
"FRA","LIFEEXP","TOT","YR","A","2003",79.3,
"FRA","LIFEEXP","TOT","YR","A","2004",80.3,
"FRA","LIFEEXP","TOT","YR","A","2005",80.4,
"FRA","LIFEEXP","TOT","YR","A","2006",81,
"FRA","LIFEEXP","TOT","YR","A","2007",81.2,
"FRA","LIFEEXP","TOT","YR","A","2008",81.4,
"FRA","LIFEEXP","TOT","YR","A","2009",81.5,
"FRA","LIFEEXP","TOT","YR","A","2010",81.8,
"FRA","LIFEEXP","TOT","YR","A","2011",82.3,
"FRA","LIFEEXP","TOT","YR","A","2012",82.1,
"FRA","LIFEEXP","TOT","YR","A","2013",82.3,
"FRA","LIFEEXP","TOT","YR","A","2014",82.8,
"FRA","LIFEEXP","TOT","YR","A","2015",82.4,
"FRA","LIFEEXP","TOT","YR","A","2016",82.7,
"FRA","LIFEEXP","TOT","YR","A","2017",82.7,
"FRA","LIFEEXP","TOT","YR","A","2018",82.8,
"DEU","LIFEEXP","TOT","YR","A","1980",72.9,
"DEU","LIFEEXP","TOT","YR","A","1981",73.2,
"DEU","LIFEEXP","TOT","YR","A","1982",73.5,
"DEU","LIFEEXP","TOT","YR","A","1983",73.8,
"DEU","LIFEEXP","TOT","YR","A","1984",74.3,
"DEU","LIFEEXP","TOT","YR","A","1985",74.9,
"DEU","LIFEEXP","TOT","YR","A","1986",75.1,
"DEU","LIFEEXP","TOT","YR","A","1987",75.6,
"DEU","LIFEEXP","TOT","YR","A","1988",75.8,
"DEU","LIFEEXP","TOT","YR","A","1989",75.9,
"DEU","LIFEEXP","TOT","YR","A","1990",77.2,
"DEU","LIFEEXP","TOT","YR","A","1991",75.5,"B"
"DEU","LIFEEXP","TOT","YR","A","1992",76,
"DEU","LIFEEXP","TOT","YR","A","1993",76.1,
"DEU","LIFEEXP","TOT","YR","A","1994",76.4,
"DEU","LIFEEXP","TOT","YR","A","1995",76.6,
"DEU","LIFEEXP","TOT","YR","A","1996",76.9,
"DEU","LIFEEXP","TOT","YR","A","1997",77.3,
"DEU","LIFEEXP","TOT","YR","A","1998",77.7,
"DEU","LIFEEXP","TOT","YR","A","1999",77.9,
"DEU","LIFEEXP","TOT","YR","A","2000",78.2,
"DEU","LIFEEXP","TOT","YR","A","2001",78.5,
"DEU","LIFEEXP","TOT","YR","A","2002",78.5,
"DEU","LIFEEXP","TOT","YR","A","2003",78.6,
"DEU","LIFEEXP","TOT","YR","A","2004",79.2,
"DEU","LIFEEXP","TOT","YR","A","2005",79.4,
"DEU","LIFEEXP","TOT","YR","A","2006",79.8,
"DEU","LIFEEXP","TOT","YR","A","2007",80.1,
"DEU","LIFEEXP","TOT","YR","A","2008",80.2,
"DEU","LIFEEXP","TOT","YR","A","2009",80.3,
"DEU","LIFEEXP","TOT","YR","A","2010",80.5,
"DEU","LIFEEXP","TOT","YR","A","2011",80.5,
"DEU","LIFEEXP","TOT","YR","A","2012",80.6,
"DEU","LIFEEXP","TOT","YR","A","2013",80.6,
"DEU","LIFEEXP","TOT","YR","A","2014",81.2,
"DEU","LIFEEXP","TOT","YR","A","2015",80.7,
"DEU","LIFEEXP","TOT","YR","A","2016",81.1,
"DEU","LIFEEXP","TOT","YR","A","2017",81.1,
"DEU","LIFEEXP","TOT","YR","A","2018",81,
"GRC","LIFEEXP","TOT","YR","A","1980",75.3,
"GRC","LIFEEXP","TOT","YR","A","1981",75.7,
"GRC","LIFEEXP","TOT","YR","A","1982",75.9,
"GRC","LIFEEXP","TOT","YR","A","1983",75.7,
"GRC","LIFEEXP","TOT","YR","A","1984",76.2,
"GRC","LIFEEXP","TOT","YR","A","1985",76,
"GRC","LIFEEXP","TOT","YR","A","1986",76.5,
"GRC","LIFEEXP","TOT","YR","A","1987",76.3,
"GRC","LIFEEXP","TOT","YR","A","1988",76.8,
"GRC","LIFEEXP","TOT","YR","A","1989",77,
"GRC","LIFEEXP","TOT","YR","A","1990",77.1,
"GRC","LIFEEXP","TOT","YR","A","1991",77.3,
"GRC","LIFEEXP","TOT","YR","A","1992",77.2,
"GRC","LIFEEXP","TOT","YR","A","1993",77.6,
"GRC","LIFEEXP","TOT","YR","A","1994",77.8,
"GRC","LIFEEXP","TOT","YR","A","1995",77.8,
"GRC","LIFEEXP","TOT","YR","A","1996",78,
"GRC","LIFEEXP","TOT","YR","A","1997",78.4,
"GRC","LIFEEXP","TOT","YR","A","1998",78.4,
"GRC","LIFEEXP","TOT","YR","A","1999",78.5,
"GRC","LIFEEXP","TOT","YR","A","2000",78.6,
"GRC","LIFEEXP","TOT","YR","A","2001",79.1,
"GRC","LIFEEXP","TOT","YR","A","2002",79.2,
"GRC","LIFEEXP","TOT","YR","A","2003",79.3,
"GRC","LIFEEXP","TOT","YR","A","2004",79.4,
"GRC","LIFEEXP","TOT","YR","A","2005",79.7,
"GRC","LIFEEXP","TOT","YR","A","2006",79.9,
"GRC","LIFEEXP","TOT","YR","A","2007",79.7,
"GRC","LIFEEXP","TOT","YR","A","2008",80.3,
"GRC","LIFEEXP","TOT","YR","A","2009",80.4,
"GRC","LIFEEXP","TOT","YR","A","2010",80.7,
"GRC","LIFEEXP","TOT","YR","A","2011",80.8,
"GRC","LIFEEXP","TOT","YR","A","2012",80.7,
"GRC","LIFEEXP","TOT","YR","A","2013",81.4,
"GRC","LIFEEXP","TOT","YR","A","2014",81.5,
"GRC","LIFEEXP","TOT","YR","A","2015",81.1,
"GRC","LIFEEXP","TOT","YR","A","2016",81.5,
"GRC","LIFEEXP","TOT","YR","A","2017",81.4,
"GRC","LIFEEXP","TOT","YR","A","2018",81.9,
"HUN","LIFEEXP","TOT","YR","A","1980",69.2,
"HUN","LIFEEXP","TOT","YR","A","1981",69.3,
"HUN","LIFEEXP","TOT","YR","A","1982",69.5,
"HUN","LIFEEXP","TOT","YR","A","1983",69.1,
"HUN","LIFEEXP","TOT","YR","A","1984",69.2,
"HUN","LIFEEXP","TOT","YR","A","1985",69.2,
"HUN","LIFEEXP","TOT","YR","A","1986",69.3,
"HUN","LIFEEXP","TOT","YR","A","1987",69.8,
"HUN","LIFEEXP","TOT","YR","A","1988",70.2,
"HUN","LIFEEXP","TOT","YR","A","1989",69.6,
"HUN","LIFEEXP","TOT","YR","A","1990",69.5,
"HUN","LIFEEXP","TOT","YR","A","1991",69.6,
"HUN","LIFEEXP","TOT","YR","A","1992",69.4,
"HUN","LIFEEXP","TOT","YR","A","1993",69.4,
"HUN","LIFEEXP","TOT","YR","A","1994",69.8,
"HUN","LIFEEXP","TOT","YR","A","1995",70.1,
"HUN","LIFEEXP","TOT","YR","A","1996",70.7,
"HUN","LIFEEXP","TOT","YR","A","1997",71.1,
"HUN","LIFEEXP","TOT","YR","A","1998",71.1,
"HUN","LIFEEXP","TOT","YR","A","1999",71.2,
"HUN","LIFEEXP","TOT","YR","A","2000",71.9,
"HUN","LIFEEXP","TOT","YR","A","2001",72.5,
"HUN","LIFEEXP","TOT","YR","A","2002",72.5,
"HUN","LIFEEXP","TOT","YR","A","2003",72.6,
"HUN","LIFEEXP","TOT","YR","A","2004",73,
"HUN","LIFEEXP","TOT","YR","A","2005",73,
"HUN","LIFEEXP","TOT","YR","A","2006",73.5,
"HUN","LIFEEXP","TOT","YR","A","2007",73.6,
"HUN","LIFEEXP","TOT","YR","A","2008",74.2,
"HUN","LIFEEXP","TOT","YR","A","2009",74.4,
"HUN","LIFEEXP","TOT","YR","A","2010",74.7,
"HUN","LIFEEXP","TOT","YR","A","2011",75,
"HUN","LIFEEXP","TOT","YR","A","2012",75.2,"B"
"HUN","LIFEEXP","TOT","YR","A","2013",75.7,
"HUN","LIFEEXP","TOT","YR","A","2014",75.9,
"HUN","LIFEEXP","TOT","YR","A","2015",75.7,
"HUN","LIFEEXP","TOT","YR","A","2016",76.2,
"HUN","LIFEEXP","TOT","YR","A","2017",75.9,
"HUN","LIFEEXP","TOT","YR","A","2018",76.2,
"ISL","LIFEEXP","TOT","YR","A","1980",77,
"ISL","LIFEEXP","TOT","YR","A","1981",76.6,
"ISL","LIFEEXP","TOT","YR","A","1982",77.1,
"ISL","LIFEEXP","TOT","YR","A","1983",77,
"ISL","LIFEEXP","TOT","YR","A","1984",77.7,
"ISL","LIFEEXP","TOT","YR","A","1985",77.7,
"ISL","LIFEEXP","TOT","YR","A","1986",78.1,
"ISL","LIFEEXP","TOT","YR","A","1987",77.4,
"ISL","LIFEEXP","TOT","YR","A","1988",77.2,
"ISL","LIFEEXP","TOT","YR","A","1989",78.2,
"ISL","LIFEEXP","TOT","YR","A","1990",78.1,
"ISL","LIFEEXP","TOT","YR","A","1991",78.1,
"ISL","LIFEEXP","TOT","YR","A","1992",78.8,
"ISL","LIFEEXP","TOT","YR","A","1993",79,
"ISL","LIFEEXP","TOT","YR","A","1994",79.3,
"ISL","LIFEEXP","TOT","YR","A","1995",78.1,
"ISL","LIFEEXP","TOT","YR","A","1996",78.9,
"ISL","LIFEEXP","TOT","YR","A","1997",79,
"ISL","LIFEEXP","TOT","YR","A","1998",79.7,
"ISL","LIFEEXP","TOT","YR","A","1999",79.4,
"ISL","LIFEEXP","TOT","YR","A","2000",79.7,
"ISL","LIFEEXP","TOT","YR","A","2001",80.8,
"ISL","LIFEEXP","TOT","YR","A","2002",80.6,
"ISL","LIFEEXP","TOT","YR","A","2003",81,
"ISL","LIFEEXP","TOT","YR","A","2004",81.1,
"ISL","LIFEEXP","TOT","YR","A","2005",81.6,
"ISL","LIFEEXP","TOT","YR","A","2006",81.2,
"ISL","LIFEEXP","TOT","YR","A","2007",81.5,
"ISL","LIFEEXP","TOT","YR","A","2008",81.7,
"ISL","LIFEEXP","TOT","YR","A","2009",81.8,
"ISL","LIFEEXP","TOT","YR","A","2010",82,
"ISL","LIFEEXP","TOT","YR","A","2011",82.4,
"ISL","LIFEEXP","TOT","YR","A","2012",83,
"ISL","LIFEEXP","TOT","YR","A","2013",82.1,
"ISL","LIFEEXP","TOT","YR","A","2014",82.9,
"ISL","LIFEEXP","TOT","YR","A","2015",82.5,
"ISL","LIFEEXP","TOT","YR","A","2016",82.3,
"ISL","LIFEEXP","TOT","YR","A","2017",82.7,
"ISL","LIFEEXP","TOT","YR","A","2018",82.9,
